,Feature,num_feat_genes,num_feat_ids,GO,term,class,p,p_corr,n_genes,n_study,n_go,study_geneIDs
715,Cytoplasm_Granularity_1_Mito,189,170,GO:0032040,small-subunit processome,cellular_component,5.821168159278473e-13,1.0123011428985265e-09,13,169,74,"{84128, 55781, 56902, 5822, 10607, 83732, 6230, 92856, 6202, 10171, 9277, 9790}"
716,Cytoplasm_Granularity_1_Mito,189,170,GO:0005730,nucleolus,cellular_component,2.426425078755693e-09,2.109776605978075e-06,30,169,1357,"{84128, 55781, 56902, 5822, 10607, 83732, 6230, 92856, 6202, 10171, 9277, 9790}"
717,Cytoplasm_Granularity_1_Phalloidin,120,112,GO:0032543,mitochondrial translation,biological_process,8.736313986837862e-17,1.0430285268885725e-12,15,111,94,"{64928, 23395, 5188, 6182, 116540, 60488, 51116, 28973, 51021, 90480, 51318, 54998, 51642, 54460, 28957}"
718,Cytoplasm_Granularity_1_Phalloidin,120,112,GO:0009060,aerobic respiration,biological_process,6.625556643644203e-10,3.9551260384234075e-06,9,111,66,"{64928, 23395, 5188, 6182, 116540, 60488, 51116, 28973, 51021, 90480, 51318, 54998, 51642, 54460, 28957}"
719,Cytoplasm_Granularity_1_Phalloidin,120,112,GO:0005739,mitochondrion,cellular_component,1.0178247361471649e-15,1.7699972161599197e-12,38,111,1367,"{64928, 23395, 5188, 6182, 116540, 60488, 51116, 28973, 51021, 90480, 51318, 54998, 51642, 54460, 28957}"
720,Cytoplasm_Granularity_1_Phalloidin,120,112,GO:0005743,mitochondrial inner membrane,cellular_component,7.429295616876023e-15,6.459772538873702e-12,23,111,454,"{64928, 23395, 5188, 6182, 116540, 60488, 51116, 28973, 51021, 90480, 51318, 54998, 51642, 54460, 28957}"
721,Cytoplasm_Granularity_1_Phalloidin,120,112,GO:0005759,mitochondrial matrix,cellular_component,3.792361406320086e-11,2.1983054951968765e-08,18,111,381,"{64928, 23395, 5188, 6182, 116540, 60488, 51116, 28973, 51021, 90480, 51318, 54998, 51642, 54460, 28957}"
722,Cytoplasm_Granularity_1_Phalloidin,120,112,GO:0005763,mitochondrial small ribosomal subunit,cellular_component,1.9656874912891277e-09,8.545826368379483e-07,7,111,32,"{64928, 23395, 5188, 6182, 116540, 60488, 51116, 28973, 51021, 90480, 51318, 54998, 51642, 54460, 28957}"
723,Cytoplasm_Granularity_1_WGA,20,18,GO:1902495,transmembrane transporter complex,cellular_component,5.692262570916347e-10,9.898844610823527e-07,4,18,13,"{528, 9114, 523, 9550}"
724,Cytoplasm_Granularity_2_DAPI_Painting,103,98,GO:0042274,ribosomal small subunit biogenesis,biological_process,4.860708560805265e-10,5.803199950745407e-06,9,98,72,"{84135, 92856, 84946, 6228, 10199, 23160, 65083, 6234, 6203}"
725,Cytoplasm_Granularity_2_DAPI_Painting,103,98,GO:0005654,nucleoplasm,cellular_component,3.2718953607330613e-16,5.689826032314794e-13,60,98,3887,"{84135, 92856, 84946, 6228, 10199, 23160, 65083, 6234, 6203}"
726,Cytoplasm_Granularity_2_DAPI_Painting,103,98,GO:0032040,small-subunit processome,cellular_component,6.175064003822998e-13,5.369218151324097e-10,11,98,74,"{84135, 92856, 84946, 6228, 10199, 23160, 65083, 6234, 6203}"
727,Cytoplasm_Granularity_2_DAPI_Painting,103,98,GO:0017116,single-stranded DNA helicase activity,molecular_function,1.867227600562487e-13,8.157917386857506e-10,8,98,20,"{84135, 92856, 84946, 6228, 10199, 23160, 65083, 6234, 6203}"
728,Cytoplasm_Granularity_2_DAPI_Painting,103,98,GO:0003723,RNA binding,molecular_function,1.8728608781975687e-11,4.0912645884225886e-08,31,98,1389,"{84135, 92856, 84946, 6228, 10199, 23160, 65083, 6234, 6203}"
729,Cytoplasm_Granularity_2_Phalloidin,333,286,GO:0009060,aerobic respiration,biological_process,3.3875317623945306e-13,3.120231043912606e-09,15,281,66,"{4704, 4710, 4713, 4714, 4715, 4719, 4720, 847, 4723, 4725, 6390, 4695, 126328, 4702, 4191}"
730,Cytoplasm_Granularity_2_Phalloidin,333,286,GO:0032543,mitochondrial translation,biological_process,5.226955429956622e-13,3.120231043912606e-09,17,281,94,"{4704, 4710, 4713, 4714, 4715, 4719, 4720, 847, 4723, 4725, 6390, 4695, 126328, 4702, 4191}"
731,Cytoplasm_Granularity_2_Phalloidin,333,286,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,biological_process,4.349050295628864e-12,1.7307770493171002e-08,13,281,64,"{4704, 4710, 4713, 4714, 4715, 4719, 4720, 847, 4723, 4725, 6390, 4695, 126328, 4702, 4191}"
732,Cytoplasm_Granularity_2_Phalloidin,333,286,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",biological_process,3.3841420957662214e-10,1.010081812033823e-06,11,281,46,"{4704, 4710, 4713, 4714, 4715, 4719, 4720, 847, 4723, 4725, 6390, 4695, 126328, 4702, 4191}"
733,Cytoplasm_Granularity_2_Phalloidin,333,286,GO:0005743,mitochondrial inner membrane,cellular_component,1.7493224425673407e-15,3.0420717276246053e-12,36,281,454,"{4704, 4710, 4713, 4714, 4715, 4719, 4720, 847, 4723, 4725, 6390, 4695, 126328, 4702, 4191}"
734,Cytoplasm_Granularity_2_Phalloidin,333,286,GO:0005739,mitochondrion,cellular_component,9.571854851929445e-14,8.322727793752652e-11,61,281,1367,"{4704, 4710, 4713, 4714, 4715, 4719, 4720, 847, 4723, 4725, 6390, 4695, 126328, 4702, 4191}"
735,Cytoplasm_Granularity_2_Phalloidin,333,286,GO:0005747,mitochondrial respiratory chain complex I,cellular_component,3.851836415340568e-11,2.2327811754257494e-08,12,281,49,"{4704, 4710, 4713, 4714, 4715, 4719, 4720, 847, 4723, 4725, 6390, 4695, 126328, 4702, 4191}"
736,Cytoplasm_Granularity_2_Phalloidin,333,286,GO:0032040,small-subunit processome,cellular_component,3.5411379997532334e-10,1.5395097453927182e-07,13,281,74,"{4704, 4710, 4713, 4714, 4715, 4719, 4720, 847, 4723, 4725, 6390, 4695, 126328, 4702, 4191}"
737,Cytoplasm_Granularity_2_Phalloidin,333,286,GO:0005762,mitochondrial large ribosomal subunit,cellular_component,3.228792623728763e-09,1.1229740745328638e-06,11,281,56,"{4704, 4710, 4713, 4714, 4715, 4719, 4720, 847, 4723, 4725, 6390, 4695, 126328, 4702, 4191}"
738,Cytoplasm_Granularity_2_Phalloidin,333,286,GO:0008137,NADH dehydrogenase (ubiquinone) activity,molecular_function,8.66883276744116e-11,3.7874130360950424e-07,11,281,41,"{4704, 4710, 4713, 4714, 4715, 4719, 4720, 847, 4723, 4725, 6390, 4695, 126328, 4702, 4191}"
739,Cytoplasm_Granularity_2_WGA,434,369,GO:0016241,regulation of macroautophagy,biological_process,1.269340670722613e-11,1.5154658267757278e-07,14,365,55,"{2597, 8678, 5289, 523, 526, 527, 528, 9550, 55763, 533, 51606, 51382, 55737, 9559}"
740,Cytoplasm_Granularity_2_WGA,434,369,GO:1902495,transmembrane transporter complex,cellular_component,3.3048902328295084e-11,5.747204114890515e-08,8,365,13,"{2597, 8678, 5289, 523, 526, 527, 528, 9550, 55763, 533, 51606, 51382, 55737, 9559}"
741,Cytoplasm_Granularity_3_DAPI_Painting,147,134,GO:0005654,nucleoplasm,cellular_component,2.918267458173557e-12,5.0748671097638156e-09,67,132,3887,"{5888, 1025, 23043, 9477, 26502, 6667, 6923, 23435, 253714, 2967, 5531, 79902, 134430, 11169, 51747, 57508, 3237, 55719, 51755, 9261, 54957, 7469, 6446, 7984, 63922, 8243, 92345, 9401, 60, 26173, 9918, 5441, 51659, 4174, 60625, 9810, 8914, 1108, 22994, 25942, 5719, 10073, 102157402, 5982, 9055, 57696, 9441, 22880, 5983, 55651, 6500, 7270, 8295, 57187, 25836, 9837, 79084, 9070, 9968, 3054, 8819, 7156, 6647, 6778, 892, 1022, 51455}"
742,Cytoplasm_Granularity_3_DAPI_Painting,147,134,GO:0005634,nucleus,cellular_component,3.8243989651581584e-10,3.325314900205019e-07,75,132,5616,"{5888, 1025, 23043, 9477, 26502, 6667, 6923, 23435, 253714, 2967, 5531, 79902, 134430, 11169, 51747, 57508, 3237, 55719, 51755, 9261, 54957, 7469, 6446, 7984, 63922, 8243, 92345, 9401, 60, 26173, 9918, 5441, 51659, 4174, 60625, 9810, 8914, 1108, 22994, 25942, 5719, 10073, 102157402, 5982, 9055, 57696, 9441, 22880, 5983, 55651, 6500, 7270, 8295, 57187, 25836, 9837, 79084, 9070, 9968, 3054, 8819, 7156, 6647, 6778, 892, 1022, 51455}"
743,Cytoplasm_Granularity_3_Phalloidin,31,30,GO:0042274,ribosomal small subunit biogenesis,biological_process,4.955152959841017e-11,5.91595711875419e-07,7,30,72,"{6209, 10171, 56902, 6218, 26574, 65083, 6203}"
744,Cytoplasm_Granularity_3_Phalloidin,31,30,GO:0032040,small-subunit processome,cellular_component,6.478426216184523e-13,1.1265983189944885e-09,8,30,74,"{6209, 10171, 56902, 6218, 26574, 65083, 6203}"
745,Cytoplasm_Granularity_4_DAPI_Painting,35,33,GO:0005654,nucleoplasm,cellular_component,5.406790094995016e-10,9.402407975196333e-07,24,32,3887,"{5888, 8453, 51077, 79622, 5901, 2958, 5395, 7317, 8726, 3611, 5531, 11169, 5424, 5425, 56254, 1613, 6224, 5985, 6635, 79084, 9968, 55666, 10743, 7295}"
746,Cytoplasm_Granularity_4_Phalloidin,71,63,GO:0032040,small-subunit processome,cellular_component,3.8074757012812426e-10,6.621200244528081e-07,8,63,74,"{84128, 56902, 79050, 79954, 57050, 27292, 6206, 102724159}"
747,Cytoplasm_Granularity_6_Phalloidin,286,249,GO:0032543,mitochondrial translation,biological_process,2.6481920508532675e-30,3.1616764895137165e-26,29,246,94,"{10240, 51073, 10884, 54148, 55173, 29074, 219927, 64928, 29088, 54948, 6182, 57129, 51116, 51373, 128308, 51642, 64960, 51650, 23107, 124995, 60488, 9801, 23395, 740, 79590, 65005, 55278, 51318, 55037}"
748,Cytoplasm_Granularity_6_Phalloidin,286,249,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",biological_process,8.178025791168136e-11,4.88187249603782e-07,11,246,46,"{10240, 51073, 10884, 54148, 55173, 29074, 219927, 64928, 29088, 54948, 6182, 57129, 51116, 51373, 128308, 51642, 64960, 51650, 23107, 124995, 60488, 9801, 23395, 740, 79590, 65005, 55278, 51318, 55037}"
749,Cytoplasm_Granularity_6_Phalloidin,286,249,GO:0005743,mitochondrial inner membrane,cellular_component,1.4174660873761232e-27,2.4649735259470783e-24,47,246,454,"{10240, 51073, 10884, 54148, 55173, 29074, 219927, 64928, 29088, 54948, 6182, 57129, 51116, 51373, 128308, 51642, 64960, 51650, 23107, 124995, 60488, 9801, 23395, 740, 79590, 65005, 55278, 51318, 55037}"
750,Cytoplasm_Granularity_6_Phalloidin,286,249,GO:0005739,mitochondrion,cellular_component,6.162447716562616e-24,5.3582482895511946e-21,72,246,1367,"{10240, 51073, 10884, 54148, 55173, 29074, 219927, 64928, 29088, 54948, 6182, 57129, 51116, 51373, 128308, 51642, 64960, 51650, 23107, 124995, 60488, 9801, 23395, 740, 79590, 65005, 55278, 51318, 55037}"
751,Cytoplasm_Granularity_6_Phalloidin,286,249,GO:0005762,mitochondrial large ribosomal subunit,cellular_component,1.7844841458327903e-19,1.0344059765344076e-16,18,246,56,"{10240, 51073, 10884, 54148, 55173, 29074, 219927, 64928, 29088, 54948, 6182, 57129, 51116, 51373, 128308, 51642, 64960, 51650, 23107, 124995, 60488, 9801, 23395, 740, 79590, 65005, 55278, 51318, 55037}"
752,Cytoplasm_Granularity_6_Phalloidin,286,249,GO:0005747,mitochondrial respiratory chain complex I,cellular_component,1.7143948383549832e-10,7.45333155974829e-08,11,246,49,"{10240, 51073, 10884, 54148, 55173, 29074, 219927, 64928, 29088, 54948, 6182, 57129, 51116, 51373, 128308, 51642, 64960, 51650, 23107, 124995, 60488, 9801, 23395, 740, 79590, 65005, 55278, 51318, 55037}"
753,Cytoplasm_Granularity_6_Phalloidin,286,249,GO:0005763,mitochondrial small ribosomal subunit,cellular_component,9.147011902698695e-10,3.181330739758606e-07,9,246,32,"{10240, 51073, 10884, 54148, 55173, 29074, 219927, 64928, 29088, 54948, 6182, 57129, 51116, 51373, 128308, 51642, 64960, 51650, 23107, 124995, 60488, 9801, 23395, 740, 79590, 65005, 55278, 51318, 55037}"
754,Cytoplasm_Granularity_6_Phalloidin,286,249,GO:0003735,structural constituent of ribosome,molecular_function,2.178595859976052e-18,9.518285312235371e-15,25,246,178,"{10240, 51073, 10884, 54148, 55173, 29074, 219927, 64928, 29088, 54948, 6182, 57129, 51116, 51373, 128308, 51642, 64960, 51650, 23107, 124995, 60488, 9801, 23395, 740, 79590, 65005, 55278, 51318, 55037}"
755,Cytoplasm_Granularity_6_Phalloidin,286,249,GO:0003723,RNA binding,molecular_function,3.031487303633762e-13,6.622284014787952e-10,57,246,1389,"{10240, 51073, 10884, 54148, 55173, 29074, 219927, 64928, 29088, 54948, 6182, 57129, 51116, 51373, 128308, 51642, 64960, 51650, 23107, 124995, 60488, 9801, 23395, 740, 79590, 65005, 55278, 51318, 55037}"
756,Cytoplasm_Granularity_6_Phalloidin,286,249,GO:0008137,NADH dehydrogenase (ubiquinone) activity,molecular_function,2.073611008227854e-11,3.019868831649164e-08,11,246,41,"{10240, 51073, 10884, 54148, 55173, 29074, 219927, 64928, 29088, 54948, 6182, 57129, 51116, 51373, 128308, 51642, 64960, 51650, 23107, 124995, 60488, 9801, 23395, 740, 79590, 65005, 55278, 51318, 55037}"
757,Cytoplasm_Intensity_IntegratedIntensityEdge_Mito,352,293,GO:1900264,positive regulation of DNA-directed DNA polymerase activity,biological_process,1.2666070391521576e-11,1.512202144043761e-07,8,288,13,"{11232, 5985, 84296, 51659, 64785, 63922, 5982, 5983}"
758,Cytoplasm_Intensity_IntegratedIntensityEdge_Mito,352,293,GO:0006261,DNA-templated DNA replication,biological_process,9.589637707498607e-10,5.724534229491294e-06,9,288,28,"{11232, 5985, 84296, 51659, 64785, 63922, 5982, 5983}"
759,Cytoplasm_Intensity_IntegratedIntensityEdge_Mito,352,293,GO:0071162,CMG complex,cellular_component,1.8647532555727222e-10,3.2428059114409636e-07,7,288,11,"{11232, 5985, 84296, 51659, 64785, 63922, 5982, 5983}"
760,Cytoplasm_Intensity_IntegratedIntensity_DAPI_Painting,88,83,GO:0005654,nucleoplasm,cellular_component,2.3746330028983357e-13,4.1294867920402056e-10,50,83,3887,"{6923, 3213, 9879, 154007, 2968, 8731, 5531, 11169, 6647, 5928, 28973, 389549, 5425, 7862, 5558, 11193, 26173, 85437, 8773, 84678, 840, 84296, 11338, 8394, 4172, 26057, 4174, 51659, 4176, 134353, 8914, 10073, 10459, 6749, 9441, 5985, 10594, 6625, 23658, 144108, 9837, 79084, 9070, 9968, 10607, 55666, 10743, 1786, 892, 7295}"
761,Cytoplasm_Intensity_IntegratedIntensity_DAPI_Painting,88,83,GO:0071162,CMG complex,cellular_component,7.686798712948957e-12,6.683671480909118e-09,6,83,11,"{6923, 3213, 9879, 154007, 2968, 8731, 5531, 11169, 6647, 5928, 28973, 389549, 5425, 7862, 5558, 11193, 26173, 85437, 8773, 84678, 840, 84296, 11338, 8394, 4172, 26057, 4174, 51659, 4176, 134353, 8914, 10073, 10459, 6749, 9441, 5985, 10594, 6625, 23658, 144108, 9837, 79084, 9070, 9968, 10607, 55666, 10743, 1786, 892, 7295}"
762,Cytoplasm_Intensity_IntegratedIntensity_DAPI_Painting,88,83,GO:0005634,nucleus,cellular_component,5.3263514993029005e-09,3.087508419095915e-06,51,83,5616,"{6923, 3213, 9879, 154007, 2968, 8731, 5531, 11169, 6647, 5928, 28973, 389549, 5425, 7862, 5558, 11193, 26173, 85437, 8773, 84678, 840, 84296, 11338, 8394, 4172, 26057, 4174, 51659, 4176, 134353, 8914, 10073, 10459, 6749, 9441, 5985, 10594, 6625, 23658, 144108, 9837, 79084, 9070, 9968, 10607, 55666, 10743, 1786, 892, 7295}"
763,Cytoplasm_Intensity_IntegratedIntensity_Mito,31,29,GO:0005654,nucleoplasm,cellular_component,2.0045540070580684e-09,3.4859194182739807e-06,22,29,3887,"{6923, 2958, 51727, 5531, 8731, 11169, 28973, 63922, 5692, 85437, 84296, 8914, 10459, 6749, 7014, 9837, 9070, 55666, 51701, 7158, 6647, 1786}"
764,Cytoplasm_Intensity_IntegratedIntensity_Phalloidin,183,163,GO:0032543,mitochondrial translation,biological_process,2.5169030140130338e-14,3.004930508430161e-10,15,161,94,"{64928, 51650, 9801, 57129, 55052, 28973, 51069, 51116, 64975, 56945, 28977, 26589, 54998, 51258, 55037}"
765,Cytoplasm_Intensity_IntegratedIntensity_Phalloidin,183,163,GO:0009060,aerobic respiration,biological_process,9.630546650002677e-10,5.748954822719098e-06,10,161,66,"{64928, 51650, 9801, 57129, 55052, 28973, 51069, 51116, 64975, 56945, 28977, 26589, 54998, 51258, 55037}"
766,Cytoplasm_Intensity_IntegratedIntensity_Phalloidin,183,163,GO:0005739,mitochondrion,cellular_component,1.0000510834912937e-19,1.7390888341913599e-16,52,161,1367,"{64928, 51650, 9801, 57129, 55052, 28973, 51069, 51116, 64975, 56945, 28977, 26589, 54998, 51258, 55037}"
767,Cytoplasm_Intensity_IntegratedIntensity_Phalloidin,183,163,GO:0005743,mitochondrial inner membrane,cellular_component,1.2840907950859053e-18,1.1165169463271946e-15,31,161,454,"{64928, 51650, 9801, 57129, 55052, 28973, 51069, 51116, 64975, 56945, 28977, 26589, 54998, 51258, 55037}"
768,Cytoplasm_Intensity_IntegratedIntensity_Phalloidin,183,163,GO:0005747,mitochondrial respiratory chain complex I,cellular_component,1.3159889829886097e-09,7.628349471390641e-07,9,161,49,"{64928, 51650, 9801, 57129, 55052, 28973, 51069, 51116, 64975, 56945, 28977, 26589, 54998, 51258, 55037}"
769,Cytoplasm_Intensity_IntegratedIntensity_Phalloidin,183,163,GO:0005762,mitochondrial large ribosomal subunit,cellular_component,4.567806348888318e-09,1.9858538101791965e-06,9,161,56,"{64928, 51650, 9801, 57129, 55052, 28973, 51069, 51116, 64975, 56945, 28977, 26589, 54998, 51258, 55037}"
770,Cytoplasm_Intensity_IntegratedIntensity_Phalloidin,183,163,GO:0005654,nucleoplasm,cellular_component,6.4821092256671e-09,2.254477588687017e-06,70,161,3887,"{64928, 51650, 9801, 57129, 55052, 28973, 51069, 51116, 64975, 56945, 28977, 26589, 54998, 51258, 55037}"
771,Cytoplasm_Intensity_IntegratedIntensity_Phalloidin,183,163,GO:0003735,structural constituent of ribosome,molecular_function,7.486380234481621e-10,3.27079952444502e-06,14,161,178,"{64928, 51650, 9801, 57129, 55052, 28973, 51069, 51116, 64975, 56945, 28977, 26589, 54998, 51258, 55037}"
772,Cytoplasm_Intensity_MaxIntensity_WGA,183,157,GO:0097401,synaptic vesicle lumen acidification,biological_process,7.154803207752477e-11,5.104950834545619e-07,7,153,16,"{526, 9550, 528, 529, 51382, 537, 9114}"
773,Cytoplasm_Intensity_MaxIntensity_WGA,183,157,GO:0016241,regulation of macroautophagy,biological_process,8.55172264770185e-11,5.104950834545619e-07,10,153,55,"{526, 9550, 528, 529, 51382, 537, 9114}"
774,Cytoplasm_Intensity_MaxIntensity_WGA,183,157,GO:0030665,clathrin-coated vesicle membrane,cellular_component,1.633977794731033e-10,2.8414873850372667e-07,8,153,29,"{526, 9550, 528, 529, 51382, 537, 9114}"
775,Cytoplasm_Intensity_MaxIntensity_WGA,183,157,GO:1902495,transmembrane transporter complex,cellular_component,6.396196318499366e-10,5.561492698935199e-07,6,153,13,"{526, 9550, 528, 529, 51382, 537, 9114}"
776,Cytoplasm_Intensity_MaxIntensity_WGA,183,157,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,1.7653206290464987e-11,7.712685828304153e-08,8,153,24,"{526, 9550, 528, 529, 51382, 537, 9114}"
777,Cytoplasm_Intensity_StdIntensityEdge_DAPI_Painting,249,221,GO:0005654,nucleoplasm,cellular_component,1.0835887803377074e-11,1.884360889007273e-08,94,215,3887,"{1024, 6668, 3611, 8731, 1060, 8241, 90167, 54856, 5713, 2644, 86, 8289, 4711, 8295, 2176, 23168, 3226, 64168, 10923, 4781, 688, 7862, 55294, 29882, 79039, 8896, 29893, 1745, 134353, 389333, 8405, 79577, 10973, 6878, 4841, 25836, 9968, 9978, 197370, 1786, 5888, 8449, 9984, 8453, 29959, 6923, 23327, 4899, 7469, 5424, 5425, 5426, 1846, 25920, 64837, 1871, 25937, 25942, 5982, 5983, 5985, 57187, 53615, 7027, 7543, 79228, 892, 10109, 904, 2958, 2961, 83860, 2967, 29079, 1434, 5531, 5537, 11169, 1960, 8621, 7090, 23476, 5558, 85437, 56254, 26057, 51659, 6617, 51163, 57819, 5598, 6119, 6635, 1022}"
778,Cytoplasm_Intensity_StdIntensityEdge_Mito,57,53,GO:0005730,nucleolus,cellular_component,6.050898834533745e-10,1.0522513073254184e-06,17,53,1357,"{84128, 4609, 7520, 55813, 10171, 84294, 10248, 23223, 1736, 79050, 29777, 64434, 8882, 9014, 10775, 4763, 55294}"
779,Cytoplasm_Intensity_StdIntensityEdge_Mito,57,53,GO:0032040,small-subunit processome,cellular_component,3.821648031852227e-09,3.3229229636955114e-06,7,53,74,"{84128, 4609, 7520, 55813, 10171, 84294, 10248, 23223, 1736, 79050, 29777, 64434, 8882, 9014, 10775, 4763, 55294}"
780,Cytoplasm_Intensity_StdIntensityEdge_Phalloidin,635,560,GO:0032543,mitochondrial translation,biological_process,1.3694214491786108e-32,1.6349522681743436e-28,39,551,94,"{63875, 55173, 54534, 51081, 92170, 7818, 55052, 29074, 219927, 29088, 64928, 54948, 6182, 6183, 26024, 51116, 28973, 28977, 65080, 54460, 51264, 84545, 23107, 60488, 64968, 9801, 10573, 64975, 122704, 64979, 54998, 84311, 740, 65003, 65005, 55278, 56945, 51318, 55037}"
